image_id,qa_id,task,qa_type,question,ground_truth,predicted,score,overall
Apple-headquarter-plan-15-page-01,cnt2,count_radial_paths,counting_qa,How many radial pedestrian paths originate from the courtyard center and extend outward?,Nine (9),"The architectural plan shows a large ring-shaped building enclosing a central courtyard. Within this courtyard, multiple pedestrian pathways are visible. Four of these originate directly at the center point and extend radially outward (crossing the courtyard before intersecting the inner facade of the ring building). 

This count is determined by direct visual inspection of the path centerlines in the open courtyard space (distinct from the non-radial/meandering walkways also present).

Final answer: 4",0.0,0.0
Apple-headquarter-plan-15-page-01,ocr1,consulting_firms,ocr_qa,What are the consulting firms listed in the title block?,"6 consulting firms: Foster + Partners, Arup, OLIN, KIER & WRIGHT, alta and WATRY DESIGN, INC.","**Foster + Partners, ARUP, OLIN, Kier & Wright, alta, Watry Design, Inc.** 

(The title block on the right edge lists these six firms below the project title; Apple Inc. appears only as client/owner.)",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr2,read_titleblock_client,ocr_qa,What is the client of the project written on the title block?,Apple Inc.,"The client listed in the title block is **Apple Inc.**

(The project is identified as ""Apple Campus 2"".)",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr3,read_project_name,ocr_qa,What is the project name written on the title block?,Apple Campus 2,"**Apple Campus 2** 

The title block (bottom-right) explicitly lists the project as ""Apple Inc. / Apple Campus 2 / Proposed Main Building Level 1 Plan"".",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr4,scale_reading,ocr_qa,What scale is listed in the title block for this plan?,"1"" = 64'","The scale listed in the title block is **1"" = 64'**.

(The same scale is also shown via graphic scale bar in the lower-left of the sheet.)

Final answer: 1""=64'",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr5,internal_radius,ocr_qa,What is the internal radius of the circular building?,"580'-11""","The drawing explicitly labels the inner radius of the ring-shaped building as \(560'-11''\).

Final answer: 560'-11""",0.0,0.0
Apple-headquarter-plan-15-page-01,ocr6,external_radius,ocr_qa,What is the external (outer) radius of the circular building?,"760'-7""","The drawing explicitly labels the outer radius of the circular building as 789'-7"".

Final answer: 789'-7""",0.0,0.0
Apple-headquarter-plan-15-page-01,ocr7,restaurant_space,ocr_qa,What is the size of Restaurant space in square feet?,"58,000 square feet","**58,000 sq ft**

The drawing directly labels the restaurant space with the notation ""Restaurant space 58,000 sq ft"" in the upper-right quadrant of the main circular structure. This value is provided as an explicit area callout on the plan and requires no further calculation or scaling.",1.0,1.0
Apple-headquarter-plan-15-page-01,ocr8,right_side_road,ocr_qa,What is the name of the road labeled to the right side of the plan?,TANTAU AVENUE,"Tantau Avenue 

The drawing is a site plan for Apple's Campus 2 (now Apple Park). On the right-hand edge of the sheet, immediately outside the circular main building and adjacent to the labeled ""Site boundary,"" the north-south roadway is explicitly annotated ""TANTAU AVENUE."" No other road name appears in that location.",1.0,1.0
Apple-headquarter-plan-15-page-01,sp1,adjacency,spatial_qa,"Which side of the ring (north, south, east, or west), on the drawing, has the Apple transit center Bus drop off area?",East,"The drawing is oriented with north at the top (per the north arrow in the key plan on the right side of the sheet). The ""Apple transit center Bus drop off"" label is positioned outside the ring on its right side (adjacent to Tantau Avenue). This corresponds to the east side of the ring.

Final answer: east",1.0,1.0
Apple-headquarter-plan-15-page-02,cmp1,more_core_access_quadrant,comparison_qa,Which quadrant of the circular building has more core access?,Quadrant 1 or the top right corner.,"The floor plan shows a ring-shaped building with multiple service cores (vertically divided blocks containing stairs/elevators/restrooms) arrayed around the inner ring.  

Using the principal radial axes visible on the drawing to define quadrants:  
- NE quadrant contains two cores in close proximity.  
- All other quadrants contain only one core each.  

Thus the NE quadrant has more core access.  

Final answer: NE quadrant",1.0,1.0
Apple-headquarter-plan-15-page-02,cnt1,count_access_cores,counting_qa,How many labeled access blocks are distributed around the building ring on this sheet?,Nine (9),"The floor plan shows a circular ring building with 8 symmetrically distributed built-up blocks (vertical circulation/access cores) around the perimeter. These are the only labeled access blocks on the sheet.

Final answer: 8",0.0,0.0
Apple-headquarter-plan-15-page-02,cnt2,count_radial_dividers,counting_qa,How many radial division lines extend from the center to the ring?,Eight (8),"The drawing shows four diameters (horizontal, vertical, and two diagonals) crossing the center. Each diameter consists of two radial lines extending from the center to the outer ring, for a total of 8.

Final answer: 8",1.0,1.0
Apple-headquarter-plan-15-page-02,cnt3,count_section_callouts,counting_qa,How many section view callouts are present in the drawing?,Three (3),"The drawing contains three section view callouts (circular bubbles with arrows indicating cut locations and identifiers such as P.03.04). 

Final answer: 3",1.0,1.0
Apple-headquarter-plan-15-page-02,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Five (5) consultants.,"The floor plan's title block lists the following entities (excluding the client, Apple Inc.):

- Foster + Partners
- ARUP
- OLIN
- KIER & WRIGHT
- alta

This yields a total of 5 consulting firms.

Final answer: 5",1.0,1.0
Apple-headquarter-plan-15-page-02,ocr1,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1"" = 64'","The title block (bottom-right) indicates a scale of **1"" = 64'**.

(The graphic scale bar at bottom-left is consistent with this.)",1.0,1.0
Apple-headquarter-plan-15-page-02,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-8.02,"The sheet number appears in the lower-right title block as **P-8.02**.

(The trailing “06” is the revision index, not the sheet identifier.)

Final answer: P-8.02",1.0,1.0
Apple-headquarter-plan-15-page-02,ocr3,issued_date,ocr_qa,When was the issued date for the 'Planned development permit' revision?,08/09/11,"The revision block on the right side of the drawing lists revision 10 with reason ""Planned Development Permit"" and date 06/09/11.

**Final answer: 06/09/11**",0.0,0.0
Apple-headquarter-plan-15-page-02,sp1,orientation,spatial_qa,Are the access blocks positioned symmetrically across opposite sides of the ring?,"No, not symmetrically.","**Yes**

The floor plan exhibits fourfold rotational symmetry (90° increments) around the central point. The principal access blocks—distinct larger clusters with internal circulation cores—are located at approximately the 12 o’clock, 3 o’clock, 6 o’clock and 9 o’clock positions, each pair lying on a common diameter and mirrored across the ring. Radial dimension lines and repeated 70°–72° angular spacing confirm this diametric opposition.",0.0,0.0
Apple-headquarter-plan-15-page-02,sp2,general_notes_location,spatial_qa,Where is the General notes section located in the drawing?,The top right corner of the drawing.,"The General Notes section is in the top-right corner of the sheet (vertical text block). 

Final answer: top-right corner (vertical block)",1.0,1.0
Apple-headquarter-plan-15-page-07,cmp1,no_internal_ramp_quadrant,comparison_qa,Which quadrant has no internal ramps?,The 3rd quadrant or the bottom left quadrant.,"The floor plan is a roughly circular ring, naturally divided into standard quadrants (NE: ~12-3 o'clock, SE: ~3-6, SW: ~6-9, NW: ~9-12).  

Internal ramps appear as the four red blocks located at approximately 1 o'clock (NE), 4 o'clock (SE), 7 o'clock (SW), and 10 o'clock (NW).  

No red block exists inside the NE quadrant.  

**Final answer: NE (northeast)**",0.0,0.0
Apple-headquarter-plan-15-page-07,cmp2,more_internal_ramp_quadrant,comparison_qa,Which quadrant has more internal ramps?,The 1st quadrant or the top right quadrant.,"The floor plan shows a circular ring of parking with 4 internal ramps (orange/red blocks). These are positioned at approximately 10 o'clock (NW), 1 o'clock (NE), 5 o'clock (SE), and 7 o'clock (SW).  

Thus, the SE quadrant contains more (2 vs. 1).  

Final answer: SE quadrant",0.0,0.0
Apple-headquarter-plan-15-page-07,cnt1,total_parking_spaces,counting_qa,How many total parking spaces are provided on Basement Level 01 according to the legend?,"1,140 parking spaces","The image legend explicitly states a total of **1,140** parking spaces on Basement Level 01 (394 standard + 725 compact + 21 accessible). 

(The 270 EV charging stations are a subset already counted within the above categories and do not change the total.)

Final answer: 1140",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt2,standard_parking_count,counting_qa,How many Standard parking spaces are indicated in the legend?,394 Standard parking spaces,"The legend on the provided drawing explicitly indicates **394** Standard parking spaces (blue). 

This matches the overall total of 1,140 spaces when added to the other categories listed (725 compact + 21 accessible).",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt3,charging_and_accessible_counts,counting_qa,How many Accessible parking spaces and Electrical charging stations are indicated in the legend?,21 Accessible parking spaces and 270 Electrical charging stations,"**21 accessible parking spaces and 270 electrical charging stations**

The legend on the left side of the drawing explicitly lists:
- Dark blue = 21 Accessible parking spaces (9'-0"" x 18'-0"")
- Green = Electrical charging stations 270 (included in Standard and Compact spaces)

These are the only two quantities shown for the requested categories.",1.0,1.0
Apple-headquarter-plan-15-page-07,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Four (4) consultants.,"The floor plan's title block lists four consulting/design firms (Foster + Partners, ARUP, OLIN, and Kier & Wright). 

**Final answer: 4**",1.0,1.0
Apple-headquarter-plan-15-page-07,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block?,Main Building Basement Level 1 Stall Size Plan,"Main Building Basement Level 1 Stall Size Plan 

The title block is located in the lower-right corner of the sheet (standard location for architectural drawings). It explicitly lists the sheet title directly above the project information for Apple Campus 2. Other text on the sheet (e.g., parking-space legend or drawing number “P-8.09”) is ancillary and not part of the formal title-block title.",1.0,1.0
Apple-headquarter-plan-15-page-07,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-8.09,"The sheet number appears in the lower-right title block as **P-8.09**.

Final answer: P-8.09",1.0,1.0
Apple-headquarter-plan-15-page-07,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1"" = 64'","The drawing scale indicated in the title block is **1"" = 64'**.

(The title block is located in the lower-right portion of the sheet and explicitly lists this scale next to the drawing title, number, and date.)

Final answer: 1""=64'",1.0,1.0
Apple-headquarter-plan-15-page-07,sp1,legend_location,spatial_qa,Where on the sheet is the legend describing the parking space types located?,In the upper-left portion of the drawing area.,"The legend is located on the left side of the sheet (adjacent to the main plan). 

Final answer: left side (mid/upper area)",0.0,0.0
Apple-headquarter-plan-15-page-07,sp2,titleblock_location,spatial_qa,Where is the main title block located on the sheet?,Along the right edge near the lower-right corner.,"The main title block is located along the right edge (bottom-right area) of the sheet. 

Final answer: right edge (bottom-right area)",1.0,1.0
Apple-headquarter-plan-15-page-13,cmp1,more_stairwell,comparison_qa,Which side of the elevator shaft has more stairwell? Left or right?,The right side,"The elevator shaft is the central vertical core (near gridlines G–H).  

- Left side: multiple stacked stair flights (explicitly labeled “Stairwell”) occupy the full height from parking to roof.  
- Right side: only a single, narrower stair run is present.  

Thus the left side contains the greater stairwell area.  

Final answer: left",0.0,0.0
Apple-headquarter-plan-15-page-13,cnt1,identify_vertical_elements,counting_qa,How many vertical circulation elements are shown in the section?,Two stairwells and one central elevator shaft.,"The section shows two distinct stairwells (one left of center, one right of center) plus one elevator shaft, for a total of 3 vertical circulation elements.

Final answer: 3",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt2,count_lobby_levels,counting_qa,How many lobby levels are visible in the section?,Six (6) lobby levels.,"The section drawing shows multiple distinct floor levels explicitly labeled ""Lobby"". These occur at 6 separate elevations (2 lower levels adjacent to parking, plus a stack of 4 upper levels). 

Final answer: 6",1.0,1.0
Apple-headquarter-plan-15-page-13,cnt3,parking_levels,counting_qa,How many parking levels are visible below grade?,Two (2) parking levels.,"The section drawing shows ground level (grade) near FFL Level 1 / EL +164'-0"". Below this line, four distinct parking levels are visible:

- 2 levels explicitly labeled ""Parking""
- 2 additional basement levels (B1 and B2) with parking structure

**Final answer: 4**",0.0,0.0
Apple-headquarter-plan-15-page-13,cnt4,count_consultants,counting_qa,How many consulting firms are included on this floor plan?,Five (5) consultants.,"The floor plan lists five consulting firms in the title block (Foster + Partners, ARUP, OLIN, Kier & Wright, and Alta). 

Final answer: 5",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block?,Proposed Main Building Section Typical Entrance,"**Proposed Main Building Section Typical Entrance** 

The title block is located in the lower-right corner of the sheet (standard location). It explicitly lists the sheet title directly under the heading ""Title"" as ""Proposed Main Building Section / Typical Entrance"". This is distinct from the project name (""Apple Campus 2""), drawing number (""P-10.00""), or other revision data also present in the block.",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr2,sheet_number,ocr_qa,What sheet number is shown for this drawing?,P-10.00,"The sheet number is visible in the lower-right title block as **P-10.00**.

Final answer: P-10.00",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated in the title block?,"1/8"" = 1'","The drawing scale in the title block is **1/8"" = 1'-0""**.

(The scale bar and revision block in the lower-right corner confirm the same value.)

Final answer: 1/8""=1'-0""",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr4,project_number,ocr_qa,What is the project number written in the title block?,1858,"The title block (bottom-right corner of the sheet) lists the project number as **1858**.

Final answer: 1858",1.0,1.0
Apple-headquarter-plan-15-page-13,ocr5,top_elevation,ocr_qa,What is the elevation of the top of the penthouse?,"El. +237'-4""","The drawing labels the top of the penthouse elevation directly as **EL = 237'-0""**.

Final answer: 237'-0""",0.0,0.0
Apple-headquarter-plan-15-page-13,sp1,mechanical_space_location,spatial_qa,Where are the Mechanical Spaces located relative to the central elevator shaft?,"They are located directly to the left and right of the elevator shaft, near the roof.","The mechanical spaces (labeled ""Mechanical Equipment"") are located on both sides of (i.e., flanking) the central elevator shaft at the upper/plant level. 

Final answer: on both sides (flanking) at upper/plant level",1.0,1.0
Apple-headquarter-plan-15-page-13,sp2,section_view_symmetry,spatial_qa,Is the section view a complete symmetrical view along the elevator shaft?,"No, it is not a complete symmetrical view along the elevator shaft.","**Yes**

The section is centered on the elevator shaft (visible between grids G–J at upper levels), with mirrored elements on either side: paired mechanical rooms, stacked lobbies, opposing stairwells, symmetric roof slopes, and matching floor-to-floor heights. Minor peripheral details (far-left roof hatching, grid spacing) do not break the overall bilateral symmetry of the cut.",0.0,0.0
House-Floor-Plans-12-page-1,cmp1,floor_area_comparison,comparison_qa,Which level has the larger square footage: the 1st floor or the 2nd floor?,The 1st floor (914 square feet).,"The 1st floor (914 sq ft) is larger than the 2nd floor (906 sq ft). 

(The explicit square footage callouts on each plan are the authoritative source; other dimension strings or room totals are not needed for comparison.)",1.0,1.0
House-Floor-Plans-12-page-1,cmp2,more_bedrooms,comparison_qa,Which floor plan has more bedrooms?,The 2nd floor.,"**2nd floor (3 bedrooms vs 1)** 

The left plan (1st floor) shows only Bedroom 1. The right plan (2nd floor) shows Bedrooms 2, 3, and 4.",1.0,1.0
House-Floor-Plans-12-page-1,cnt1,window_schedule_count,counting_qa,How many window types are listed in the Window Schedule?,Nine (9),"The provided drawing includes a ""Vented Window Schedule"" table listing 9 distinct window entries (numbered types 1–9, differentiated by size and/or style). 

Final answer: 9",1.0,1.0
House-Floor-Plans-12-page-1,cnt2,door_schedule_count,counting_qa,How many door types are listed in the Door Schedule?,Eighteen (18),"The Door Schedule lists the following unique types in its Type column: Single Panel 2, Single Decorative 2, Single Flush, Single Panel, and Sliding Closet.

Thus, there are 5 door types.

Final answer: 5",0.0,0.0
House-Floor-Plans-12-page-1,cnt3,bedroom_distribution,counting_qa,How many bedrooms are located on the 2nd floor?,Three (3) bedrooms.,"The 2nd floor plan shows three rooms explicitly labeled as Bedroom 2, Bedroom 3, and Bedroom 4.

**Final answer: 3**",1.0,1.0
House-Floor-Plans-12-page-1,cnt4,staircase_windows,counting_qa,How many small windows are located for the staircase on the second floor?,Two (2) windows,"The second-floor plan shows the staircase (with UP arrow, handrail, and min. headroom callout) in the central-right area. Two 1'-0""-wide windows (window schedule types 7/9) are placed directly on the stairwell walls for that level.

**Final answer: 2**",1.0,1.0
House-Floor-Plans-12-page-1,ocr1,sheet_number,ocr_qa,What is the sheet number shown on the bottom-right title block?,A101,"**A101** 

The sheet number is located in the lower-right corner of the title block (standard location on architectural drawings). It is explicitly labeled as ""A101"" directly below the sheet title ""FLOOR PLANS"".",1.0,1.0
House-Floor-Plans-12-page-1,ocr2,project_name,ocr_qa,What is the project name written in the title block?,HOUSE,"The title block (right edge/bottom-right of sheet) lists the project as **HFH-4BDRM** (with address 37th Ave SE, Lacey WA 98503). 

Final answer: HFH-4BDRM",0.0,0.0
House-Floor-Plans-12-page-1,ocr3,scale_reading,ocr_qa,What is the drawing scale indicated at the bottom-left of the sheet?,"1/4"" = 1'-0""","The drawing scale at bottom-left is **1/4"" = 1'-0""**.

(The same scale is repeated in the title block at bottom-right and in the floor-specific labels.)",1.0,1.0
House-Floor-Plans-12-page-1,sp1,stairs_location,spatial_qa,Where is the main stair located in relation to the 2nd floor plan layout?,The stair is located near the center-right side of the 2nd floor plan.,"The main stair is centrally located (slightly right of center) on the 2nd floor, between BR3/BR4 and BR2/bath. 

Final answer: center-right (btw BRs/hall)",1.0,1.0
House-Floor-Plans-12-page-3,cmp1,roof_slope_consistency,comparison_qa,Does the roof slope identically in the Front and Rear elevations?,Yes.,"**Yes**

The Front and Rear elevations both depict a symmetric gable roof with identical 4/12 pitch, matching ridge height/position, eave heights (T.O.W. 2nd FLR at 14'-1 3/4""), and overhangs. The roof geometry and dimensions are consistent between the two views.",1.0,1.0
House-Floor-Plans-12-page-3,cmp2,more_window,comparison_qa,Which view has more windows? the Front or Rear view?,The Front view.,"Front view

The Front elevation shows 4 windows (2 upper + 2 lower). The Rear elevation shows 3 windows (2 upper + 1 lower).",1.0,1.0
House-Floor-Plans-12-page-3,cnt1,elevation_count,counting_qa,How many building elevations are shown on this sheet?,Four (4),"**4**

The sheet (A201) contains four labeled elevation views:  
- 1 FRONT  
- 2 RIGHT  
- 3 REAR  
- 4 LEFT  

These represent the four primary building elevations.",1.0,1.0
House-Floor-Plans-12-page-3,cnt2,front_windows,counting_qa,How many windows are shown on the Front elevation?,Four (4) windows.,"The front elevation (view 1) shows:

- 2 windows on the upper level (centered in the gable)
- 1 window on the lower level (left of door)
- 1 window on the lower level (right of door)

**Total: 4**

(The door and any transom light above it are excluded.)

Final answer: 4",1.0,1.0
House-Floor-Plans-12-page-3,cnt3,rear_windows,counting_qa,How many windows are shown on the Rear elevation?,Three (3) windows.,"The rear elevation is the drawing labeled ""3 REAR"". It shows exactly two windows (one small high window left of the door and one standard window to the right of the door). 

Final answer: 2",0.0,0.0
House-Floor-Plans-12-page-3,cnt4,right_elevation_windows,counting_qa,How many windows appear on the Right elevation?,Three (3) windows.,"The Right elevation corresponds to the top-right drawing in the provided figure (labeled ""2 RIGHT"").

This view shows:
- 2 small windows on the second floor
- 1 window on the first floor

No additional windows are present.

**Final answer: 3**",1.0,1.0
House-Floor-Plans-12-page-3,cnt5,gable_roof_count,counting_qa,How many gable roofs does the building have?,Three (3) gable roofs.,"The provided elevations show three distinct gable roofs: the main roof (gable ends visible on front/rear) plus separate smaller gable roofs over the front and rear entries. 

Final answer: 3",1.0,1.0
House-Floor-Plans-12-page-3,cnt6,left_elevation_windows,counting_qa,How many windows appear on the left elevation?,Two (2) windows.,"The left elevation is the drawing labeled **4 LEFT** (bottom right of the sheet).  

It shows exactly **4** windows:  
- 1 small upper-story window  
- 1 single first-floor window (right of the door)  
- 2 adjacent first-floor windows (far right)  

**Final answer: 4**",0.0,0.0
House-Floor-Plans-12-page-3,ocr1,sheet_number,ocr_qa,What is the sheet number shown in the title block?,A201,"The sheet number is visible in the lower-right title block as **A201**.

Final answer: A201",1.0,1.0
House-Floor-Plans-12-page-3,ocr2,sheet_title,ocr_qa,What is the sheet title printed in the title block?,ELEVATIONS,"The sheet title in the title block (bottom-right corner) is **ELEVATIONS**.

(The large label ""ELEVATIONS"" at bottom-left is a drawing-area annotation, not the official title block entry.)",1.0,1.0
House-Floor-Plans-12-page-3,ocr3,slope_reading,ocr_qa,What is the slope of the roof shown on the Front elevation?,6.0/12,"The Front elevation shows a roof pitch triangle labeled 4/12 (rise over run).

**Final answer: 4:12**",0.0,0.0
House-Floor-Plans-12-page-3,sp1,entry_location_front,spatial_qa,Where is the main entry door located on the Front elevation?,Centered under the small gable roof.,"**Center of Front elevation (under porch gable, with steps).** 

The Front elevation drawing (top-left view) shows the main door centered on the facade, directly beneath the smaller gable roof and accessed by steps.",1.0,1.0
House-Floor-Plans-12-page-4,cmp1,roof_pitch_view,comparison_qa,Which view provides the most detailed information about the roof pitch?,The wall section view,"The building section (view 1) shows an explicit roof pitch indicator (1:12) along with the scissor truss profile.

Final answer: building section (view 1)",0.0,0.0
House-Floor-Plans-12-page-4,cmp2,section_for_stairs,comparison_qa,Which view gives better information about the section view of the stairs?,The building section view.,"The building section (view 1) shows the full internal stair run with detailed annotations (rise/run, nosing, handrail height, etc.).

Final answer: building section (view 1)",1.0,1.0
House-Floor-Plans-12-page-4,cnt1,section_count,counting_qa,How many building sections are shown on this sheet? and what are the section names?,"Four (4) sections. 1-Building Section, 2-Wall Section, 3-Typ Porch - Flashing detail, and 4-Section view - porch","The sheet shows **4** building sections, labeled/named as follows:

- 1: Building Section
- 2: Wall Section
- 3: Typ. Porch - Flashing Detail
- 4: Section View - Porch

Final answer: 4 (Bldg Sec; Wall Sec; Porch Flashing Detail; Porch Sec View)",1.0,1.0
House-Floor-Plans-12-page-4,ocr1,roof_insulation_type,ocr_qa,What insulation type is noted inside the roof assembly on the wall section view?,R-38 Batt Insulation.,"The drawing labels show **R-38 batt insulation** (noted within the roof truss/ceiling assembly on the primary wall section). 

Final answer: R-38 batt insulation",1.0,1.0
House-Floor-Plans-12-page-4,ocr2,sheet_number,ocr_qa,What is the sheet number in the title block?,A302,"The sheet number appears in the lower-right corner of the title block as **A302**.

Final answer: A302",1.0,1.0
House-Floor-Plans-12-page-4,ocr3,sheet_title,ocr_qa,What is the sheet title printed at the bottom of the page?,BUILDING SECTIONS,"The sheet title is **BUILDING SECTIONS** (visible in the bottom title block and footer). 

Final answer: BUILDING SECTIONS",1.0,1.0
House-Floor-Plans-12-page-4,ocr4,porch_floor,ocr_qa,"According to the section view - porch detail, what is the max rise and min run of the stairs?","Max rise: 7'-3/4"", Min run: 10"".","**max rise 7 3/4"", min run 10""** 

The porch section (detail 4) contains an explicit stair annotation reading ""STAIRS MAX RISE 7 3/4"" MIN RUN 10"""". This is the only dimension call-out for the porch stairs; all other stair notes on the sheet apply to the interior stair, not the porch.",1.0,1.0
House-Floor-Plans-12-page-4,sp1,crawlspace_location,spatial_qa,Where is the crawlspace shown in the bottom-right building section?,"Below the first floor, at the bottom left portion of the section.","The crawlspace is labeled under the 1st floor (above the vapor barrier, between foundation walls) in the main building section view. 

Final answer: under 1st fl (btw foundation/vapor barrier)",0.0,0.0
House-Floor-Plans-12-page-5,cmp1,larger_porch,comparison_qa,"Which porch, front or back, has more deck square footage size?",The front porch,"Front porch (64 sq ft vs 32 sq ft) 

The image directly lists these values under the ""DECK SQUARE FOOTAGE"" heading.",1.0,1.0
House-Floor-Plans-12-page-5,cnt1,count_abbreviations,counting_qa,How many abbreviation columns are shown on the left side of the sheet?,Three (3) columns.,"The abbreviations section on the left side of the sheet is formatted as three vertical columns (A–D, E–O, and P–Y groupings). 

Final answer: 3",1.0,1.0
House-Floor-Plans-12-page-5,cnt2,sheet_count,counting_qa,"According to the Sheet List, how many sheets are included in this drawing set?",Eight (8) sheets.,"The Sheet List table (visible in the lower-right portion of the image) explicitly enumerates the following 9 sheets:

- A001
- A100
- A101
- A200
- A201
- A300
- S101
- S102
- S103

Thus, the drawing set contains 9 sheets.

Final answer: 9",0.0,0.0
House-Floor-Plans-12-page-5,ocr1,living_area,ocr_qa,What is the living area square footage of the first floor?,846 square feet.,"**642 sq ft**

The cover sheet includes a dedicated ""LIVING AREA SQ. FOOTAGE"" table that explicitly lists the first-floor (F.F.L. 1st FLR) living area as 642 SF; this value is distinct from the separately tabulated porch/deck areas.",0.0,0.0
House-Floor-Plans-12-page-5,ocr2,sheet_title,ocr_qa,What is the sheet title printed at the bottom-left of the page?,COVER SHEET,"The sheet title at bottom-left is **COVER SHEET**.

(The image footer explicitly labels this drawing as such, with drawing number G001 also visible in the lower-right block.)",1.0,1.0
House-Floor-Plans-12-page-5,ocr3,sheet_number,ocr_qa,What is the sheet number shown in the title block?,G001,"The sheet number in the title block (bottom-right corner) is **G001**.

Final answer: G001",1.0,1.0
House-Floor-Plans-12-page-5,ocr4,deck_area,ocr_qa,"According to the 'Deck Square Footage' table, what is the front porch area?",84 square feet.,"**64 square feet** 

The Deck Square Footage table (right side of sheet, below the house rendering) explicitly lists:

- FRONT PORCH: 64 SQUARE FEET
- REAR PORCH: 32 SQUARE FEET

No other deck/porch values appear on the cover sheet.",0.0,0.0
House-Floor-Plans-12-page-5,ocr5,abbreviation_column,ocr_qa,"According to the abbreviation column, what is 'IRC' stand for?",International Residential Code.,"International Residential Code 

The abbreviation list on the cover sheet explicitly defines IRC as ""International Residential Code"" (under the I section, between IRSL and INT). This matches standard usage in U.S. residential construction documents.",1.0,1.0
House-Floor-Plans-12-page-5,sp1,map_orientation,spatial_qa,Which side of the sheet contains the location map?,Bottom-right quadrant.,"The location map is on the right side of the sheet.

Final answer: right side",0.0,0.0
House-Floor-Plans-12-page-5,sp2,rendering_position,spatial_qa,Where is the exterior rendering of the house located on the sheet?,Upper-right quadrant.,"The exterior rendering is in the upper-right quadrant (right of the general notes). 

Final answer: upper-right quadrant (rt of gen. notes)",1.0,1.0
House-Floor-Plans-12-page-5,sp3,legend_location,spatial_qa,Where is the symbol legend located on the sheet with respect to the sheet list table?,Directly on the left side of the sheet list table.,"The symbol legend is located immediately to the left of the sheet list table. 

(The two elements appear side-by-side in the upper-right portion of the sheet.)",1.0,1.0
Rinker_009-1,cmp1,largest_room,comparison_qa,"Which room is largest? The Structures studio, M.E.P studio, or the soil and concrete lab?",The M.E.P studio,"The floor plan shows the Structures studio (upper/Mechanical Level Plan, central area spanning multiple column lines with the largest footprint) as the biggest of the three rooms. 

(The M.E.P. studio and Soils & Conc. lab are visibly smaller by comparison.)",0.0,0.0
Rinker_009-1,cnt1,elevator_shaft,counting_qa,How many elevator shafts are shown in the building plan?,One (1) elevator shaft.,"The floor plan shows two distinct elevator shafts (one bank of two elevators, visible via repeated ""ELEV"" labels and shaft outlines on both the mechanical and first-floor levels).

Final answer: 2",0.0,0.0
Rinker_009-1,ocr1,sheet_title,ocr_qa,What is the sheet title printed in the title block on the lower right?,MECHANICAL LEVEL & FIRST FLOOR PLAN,"The image shows a standard architectural title block in the lower-right corner. The prominent text block there (above the drawing number A102) reads:

**MECHANICAL LEVEL & FIRST FLOOR PLAN**

This is the official sheet title.

Final answer: MECHANICAL LEVEL & FIRST FLOOR PLAN",1.0,1.0
Rinker_009-1,ocr2,sheet_number,ocr_qa,What is the sheet number?,A102,"The sheet number is visible in the lower-right title block as **A102**.

Final answer: A102",1.0,1.0
Rinker_009-1,ocr3,client_name,ocr_qa,What is the building name indicated near the title block?,"M.E. RINKER, SR. HALL School of Building Construction","The building name indicated near the title block (bottom-right of sheet) is **M.E. Rinker, Sr. Hall**.

(The full label also includes the school name and university, but the core building identifier is M.E. Rinker, Sr. Hall.)

Final answer: M.E. Rinker, Sr. Hall (UF)",1.0,1.0
Rinker_009-1,ocr4,university_name,ocr_qa,Which university is shown on the cover column?,UNIVERSITY OF FLORIDA – GAINESVILLE,"**University of Florida (Gainesville)**

The right-hand cover/title block explicitly lists ""UNIVERSITY OF FLORIDA GAINESVILLE"" together with the project title ""M.E. RINKER, Sr. HALL SCHOOL OF BUILDING CONSTRUCTION"" and project number DB-110.",1.0,1.0
Rinker_009-1,ocr5,scale_first_floor,ocr_qa,What is the drawing scale for the first floor plan?,"1/8"" = 1'-0""","The first floor plan scale is indicated directly in the label block for drawing **2** (bottom-right of sheet) as **1/8"" = 1'-0""**.

Final answer: 1/8"" = 1'-0""",1.0,1.0
